Postcode,Electoral division,Per cent postcode in electorate,DivisionID2016,StateAB2016,CandidateID2016,GivenNm2016,Surname2016,PartyNm2016,PartyAb2016,DivisionID2010,StateAb2010,CandidateID2010,GivenNm2010,Surname2010,PartyNm2010,PartyAb2010,DivisionID2013,StateAb2013,CandidateID2013,GivenNm2013,Surname2013,PartyNm2013,PartyAb2013
2104,Mackellar,100,132,NSW,28688,Jason,FALINSKI,Liberal,LP,132,NSW,21550,Bronwyn,BISHOP,Liberal,LP,132,NSW,23184,Bronwyn,BISHOP,Liberal,LP
2105,Mackellar,100,132,NSW,28688,Jason,FALINSKI,Liberal,LP,132,NSW,21550,Bronwyn,BISHOP,Liberal,LP,132,NSW,23184,Bronwyn,BISHOP,Liberal,LP
2106,Mackellar,100,132,NSW,28688,Jason,FALINSKI,Liberal,LP,132,NSW,21550,Bronwyn,BISHOP,Liberal,LP,132,NSW,23184,Bronwyn,BISHOP,Liberal,LP
2107,Mackellar,100,132,NSW,28688,Jason,FALINSKI,Liberal,LP,132,NSW,21550,Bronwyn,BISHOP,Liberal,LP,132,NSW,23184,Bronwyn,BISHOP,Liberal,LP
2108,Mackellar,100,132,NSW,28688,Jason,FALINSKI,Liberal,LP,132,NSW,21550,Bronwyn,BISHOP,Liberal,LP,132,NSW,23184,Bronwyn,BISHOP,Liberal,LP
2109,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2110,North Sydney,100,137,NSW,28567,Trent,ZIMMERMAN,Liberal,LP,137,NSW,21692,Joe,HOCKEY,Liberal,LP,137,NSW,23223,Joe,HOCKEY,Liberal,LP
2111,Bennelong,76.8,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2111,North Sydney,23.2,137,NSW,28567,Trent,ZIMMERMAN,Liberal,LP,137,NSW,21692,Joe,HOCKEY,Liberal,LP,137,NSW,23223,Joe,HOCKEY,Liberal,LP
2112,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2113,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2114,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2115,Parramatta,100,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2116,Parramatta,100,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2117,Parramatta,100,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2118,Bennelong,25.8,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2118,Mitchell,15,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2118,Parramatta,59.2,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2119,Berowra,100,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2120,Berowra,100,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2121,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2122,Bennelong,100,105,NSW,28568,John,ALEXANDER,Liberal,LP,105,NSW,21648,John,ALEXANDER,Liberal,LP,105,NSW,23197,John,ALEXANDER,Liberal,LP
2123,Parramatta,100,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2125,Berowra,20.3,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2125,Mitchell,79.7,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2126,Berowra,100,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2127,Reid,100,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2128,Reid,100,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2129,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,Grayndler,100,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2131,Grayndler,68.1,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2131,Lowe,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2132,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,Grayndler,10.2,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2133,Lowe,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,Watson,47.6,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2134,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136,Blaxland,47.2,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2136,Lowe,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2138,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2139,Lowe,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,Lowe,93.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,Reid,6.7,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2141,Reid,100,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2142,Parramatta,19.2,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2142,Reid,80.8,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2143,Blaxland,44.2,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2143,Reid,55.8,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2144,Reid,100,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2145,Parramatta,59.1,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2145,Prospect,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2145,Reid,8.1,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2146,Greenway,27.4,122,NSW,28911,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,21246,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,24644,Michelle,ROWLAND,Australian Labor Party,ALP
2146,Parramatta,72.6,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2147,Greenway,100,122,NSW,28911,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,21246,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,24644,Michelle,ROWLAND,Australian Labor Party,ALP
2148,Chifley,18,111,NSW,28890,Ed,HUSIC,Australian Labor Party,ALP,111,NSW,21231,Ed,HUSIC,Australian Labor Party,ALP,111,NSW,24631,Ed,HUSIC,Australian Labor Party,ALP
2148,Greenway,80.4,122,NSW,28911,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,21246,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,24644,Michelle,ROWLAND,Australian Labor Party,ALP
2148,Prospect,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,Parramatta,100,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2151,Mitchell,39.6,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2151,Parramatta,60.4,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2152,Mitchell,45.6,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2152,Parramatta,54.4,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2153,Mitchell,77.6,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2153,Parramatta,22.4,140,NSW,28974,Julie,OWENS,Australian Labor Party,ALP,140,NSW,21461,Julie,OWENS,Australian Labor Party,ALP,140,NSW,24653,Julie,OWENS,Australian Labor Party,ALP
2154,Mitchell,100,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2155,Greenway,8,122,NSW,28911,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,21246,Michelle,ROWLAND,Australian Labor Party,ALP,122,NSW,24644,Michelle,ROWLAND,Australian Labor Party,ALP
2155,Mitchell,92,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2156,Mitchell,100,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2157,Berowra,100,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2158,Berowra,74.4,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2158,Mitchell,25.6,134,NSW,28776,Alex,HAWKE,Liberal,LP,134,NSW,21595,Alex,HAWKE,Liberal,LP,134,NSW,23206,Alex,HAWKE,Liberal,LP
2159,Berowra,100,106,NSW,28564,Julian,LEESER,Liberal,LP,106,NSW,21587,Philip,RUDDOCK,Liberal,LP,106,NSW,23203,Philip,RUDDOCK,Liberal,LP
2160,Reid,100,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2161,Blaxland,1.9,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2161,Reid,98.1,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2162,Blaxland,95.8,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2162,Reid,4.2,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2163,Blaxland,41.4,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2163,Fowler,58.6,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2164,Prospect,93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,Reid,6.1,144,NSW,28670,Craig,LAUNDY,Liberal,LP,144,NSW,21438,John,MURPHY,Australian Labor Party,ALP,144,NSW,23205,Craig,LAUNDY,Liberal,LP
2165,Fowler,7.1,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2165,Prospect,92.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2166,Fowler,96.1,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2166,Prospect,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2167,Werriwa,100,153,NSW,29065,Anne,STANLEY,Australian Labor Party,ALP,153,NSW,21591,Laurie,FERGUSON,Australian Labor Party,ALP,153,NSW,24739,Laurie,FERGUSON,Australian Labor Party,ALP
2168,Fowler,39.2,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2168,Werriwa,60.8,153,NSW,29065,Anne,STANLEY,Australian Labor Party,ALP,153,NSW,21591,Laurie,FERGUSON,Australian Labor Party,ALP,153,NSW,24739,Laurie,FERGUSON,Australian Labor Party,ALP
2170,Fowler,41.8,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2170,Hughes,23.6,124,NSW,28569,Craig,KELLY,Liberal,LP,124,NSW,21467,Craig,KELLY,Liberal,LP,124,NSW,23198,Craig,KELLY,Liberal,LP
2170,Werriwa,34.6,153,NSW,29065,Anne,STANLEY,Australian Labor Party,ALP,153,NSW,21591,Laurie,FERGUSON,Australian Labor Party,ALP,153,NSW,24739,Laurie,FERGUSON,Australian Labor Party,ALP
2171,Hughes,4.4,124,NSW,28569,Craig,KELLY,Liberal,LP,124,NSW,21467,Craig,KELLY,Liberal,LP,124,NSW,23198,Craig,KELLY,Liberal,LP
2171,Macarthur,29.3,131,NSW,29070,Mike,FREELANDER,Australian Labor Party,ALP,131,NSW,21649,Russell,MATHESON,Liberal,LP,131,NSW,23221,Russell,MATHESON,Liberal,LP
2171,Prospect,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2171,Werriwa,64.5,153,NSW,29065,Anne,STANLEY,Australian Labor Party,ALP,153,NSW,21591,Laurie,FERGUSON,Australian Labor Party,ALP,153,NSW,24739,Laurie,FERGUSON,Australian Labor Party,ALP
2173,Hughes,97.6,124,NSW,28569,Craig,KELLY,Liberal,LP,124,NSW,21467,Craig,KELLY,Liberal,LP,124,NSW,23198,Craig,KELLY,Liberal,LP
2173,Macarthur,2.4,131,NSW,29070,Mike,FREELANDER,Australian Labor Party,ALP,131,NSW,21649,Russell,MATHESON,Liberal,LP,131,NSW,23221,Russell,MATHESON,Liberal,LP
2174,Werriwa,100,153,NSW,29065,Anne,STANLEY,Australian Labor Party,ALP,153,NSW,21591,Laurie,FERGUSON,Australian Labor Party,ALP,153,NSW,24739,Laurie,FERGUSON,Australian Labor Party,ALP
2176,Fowler,28.9,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2176,Prospect,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2177,Fowler,100,119,NSW,28945,Chris,HAYES,Australian Labor Party,ALP,119,NSW,21261,Chris,HAYES,Australian Labor Party,ALP,119,NSW,24548,Chris,HAYES,Australian Labor Party,ALP
2190,Blaxland,100,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2191,Blaxland,22.9,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2191,Watson,77.1,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2192,Watson,100,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2193,Grayndler,74.8,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2193,Watson,25.2,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2194,Watson,100,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2195,Blaxland,15.6,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2195,Watson,84.4,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2196,Banks,30.3,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2196,Blaxland,51,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2196,Watson,18.7,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2197,Blaxland,100,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2198,Blaxland,100,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2199,Blaxland,100,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2200,Blaxland,100,107,NSW,28931,Jason,CLARE,Australian Labor Party,ALP,107,NSW,21180,Jason,CLARE,Australian Labor Party,ALP,107,NSW,24623,Jason,CLARE,Australian Labor Party,ALP
2203,Grayndler,100,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2204,Grayndler,100,121,NSW,29343,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,21656,Anthony,ALBANESE,Australian Labor Party,ALP,121,NSW,24610,Anthony,ALBANESE,Australian Labor Party,ALP
2205,Barton,100,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2206,Watson,100,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2207,Barton,59.3,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2207,Watson,40.7,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2208,Watson,100,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2209,Banks,69.9,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2209,Watson,30.1,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2210,Banks,100,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2211,Banks,100,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2212,Banks,100,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2213,Banks,100,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2214,Banks,100,103,NSW,28660,David,COLEMAN,Liberal,LP,103,NSW,21087,Daryl,MELHAM,Australian Labor Party,ALP,103,NSW,23182,David,COLEMAN,Liberal,LP
2216,Barton,100,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2217,Barton,100,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2218,Barton,93.2,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2218,Watson,6.8,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
2219,Barton,100,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2220,Barton,31.8,104,NSW,28964,Linda,BURNEY,Australian Labor Party,ALP,104,NSW,21158,Robert,McCLELLAND,Australian Labor Party,ALP,104,NSW,23183,Nickolas,VARVARIS,Liberal,LP
2220,Watson,68.2,251,NSW,28947,Tony,BURKE,Australian Labor Party,ALP,251,NSW,21582,Tony,BURKE,Australian Labor Party,ALP,251,NSW,24632,Tony,BURKE,Australian Labor Party,ALP
