"","Postcode","Electoral division","Per cent","DivisionID","StateAb","CandidateID","GivenNm","Surname","PartyNm","PartyAb"
"2381","5355","Wakefield",8.8,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2382","5356","Barker",100,180,"SA",29568,"Tony","PASIN","Liberal","LP"
"2383","5357","Barker",100,180,"SA",29568,"Tony","PASIN","Liberal","LP"
"2384","5360","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2385","5371","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2386","5372","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2387","5373","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2388","5374","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2389","5381","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2390","5400","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2391","5401","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2392","5410","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2393","5411","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2394","5412","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2395","5413","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2396","5414","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2397","5415","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2398","5416","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2399","5417","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2400","5418","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2401","5419","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2402","5420","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2403","5421","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2404","5422","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2405","5431","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2406","5432","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2407","5433","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2408","5434","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2409","5440","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2410","5451","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2411","5452","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2412","5453","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2413","5454","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2414","5455","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2415","5460","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2416","5461","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2417","5462","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2418","5464","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2419","5470","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2420","5471","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2421","5472","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2422","5473","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2423","5480","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2424","5481","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2425","5482","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2426","5483","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2427","5485","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2428","5490","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2429","5491","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2430","5493","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2431","5495","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2432","5501","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2433","5502","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2434","5510","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2435","5520","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2436","5521","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2437","5522","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2438","5523","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2439","5540","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2440","5550","Wakefield",100,191,"SA",29101,"Nick","CHAMPION","Australian Labor Party","ALP"
"2441","5552","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2442","5554","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2443","5555","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2444","5556","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2445","5558","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2446","5560","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2447","5570","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2448","5571","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2449","5572","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2450","5573","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2451","5575","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2452","5576","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2453","5577","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2454","5580","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2455","5581","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2456","5582","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2457","5583","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2458","5600","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2459","5601","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2460","5602","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2461","5603","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2462","5604","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2463","5605","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2464","5606","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2465","5607","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2466","5608","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2467","5609","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2468","5630","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2469","5631","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2470","5632","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2471","5633","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2472","5640","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2473","5641","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2474","5642","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2475","5650","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2476","5651","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2477","5652","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2478","5653","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2479","5654","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2480","5655","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2481","5660","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2482","5661","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2483","5670","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2484","5671","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2485","5680","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2486","5690","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2487","5700","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2488","5710","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2489","5720","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2490","5722","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2491","5723","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2492","5724","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2493","5725","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2494","5730","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2495","5731","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2496","5732","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2497","5733","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2498","5734","Grey",100,183,"SA",29569,"Rowan","RAMSEY","Liberal","LP"
"2499","5950","Hindmarsh",100,185,"SA",29071,"Steve","GEORGANAS","Australian Labor Party","ALP"
"2500","6000","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2501","6003","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2502","6004","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2503","6005","Curtin",84.7,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2504","6005","Perth",15.3,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2505","6006","Curtin",35,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2506","6006","Perth",65,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2507","6007","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2508","6008","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2509","6009","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2510","6010","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2511","6011","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2512","6012","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2513","6014","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2514","6015","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2515","6016","Curtin",100,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2516","6017","Curtin",2.7,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2517","6017","Stirling",97.3,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2518","6018","Curtin",28.1,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2519","6018","Stirling",71.9,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2520","6019","Curtin",30.4,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2521","6019","Stirling",69.6,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2522","6020","Moore",52.8,242,"WA",28720,"Ian","GOODENOUGH","Liberal","LP"
"2523","6020","Stirling",47.2,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2524","6021","Stirling",100,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2525","6022","Stirling",100,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2526","6023","Moore",100,242,"WA",28720,"Ian","GOODENOUGH","Liberal","LP"
"2527","6024","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2528","6025","Moore",100,242,"WA",28720,"Ian","GOODENOUGH","Liberal","LP"
"2529","6026","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2530","6027","Moore",100,242,"WA",28720,"Ian","GOODENOUGH","Liberal","LP"
"2531","6028","Moore",100,242,"WA",28720,"Ian","GOODENOUGH","Liberal","LP"
"2532","6029","Stirling",100,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2533","6030","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2534","6031","Cowan",97.5,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2535","6031","Pearce",2.5,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2536","6032","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2537","6033","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2538","6035","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2539","6036","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2540","6037","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2541","6038","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2542","6041","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2543","6042","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2544","6043","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2545","6044","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2546","6050","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2547","6051","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2548","6052","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2549","6053","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2550","6054","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2551","6055","Hasluck",77.5,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2552","6055","Pearce",22.5,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2553","6056","Hasluck",42.6,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2554","6056","Pearce",57.4,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2555","6057","Hasluck",100,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2556","6058","Hasluck",100,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2557","6059","Cowan",1.4,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2558","6059","Perth",40.3,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2559","6059","Stirling",58.3,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2560","6060","Curtin",21.1,238,"WA",28746,"Julie","BISHOP","Liberal","LP"
"2561","6060","Perth",1,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2562","6060","Stirling",77.9,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2563","6061","Stirling",100,246,"WA",28758,"Michael","KEENAN","Liberal","LP"
"2564","6062","Cowan",28.9,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2565","6062","Perth",71.1,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2566","6063","Perth",100,245,"WA",28724,"Tim","HAMMOND","Australian Labor Party","ALP"
"2567","6064","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2568","6065","Cowan",99.4,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2569","6065","Pearce",0.6,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2570","6066","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2571","6067","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2572","6069","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2573","6070","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2574","6071","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2575","6072","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2576","6073","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2577","6074","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2578","6076","Hasluck",88.4,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2579","6076","Pearce",11.6,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2580","6081","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2581","6082","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2582","6083","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2583","6084","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2584","6090","Cowan",100,237,"WA",28727,"Anne","ALY","Australian Labor Party","ALP"
"2585","6100","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2586","6101","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2587","6102","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2588","6103","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2589","6104","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2590","6105","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2591","6107","Hasluck",23.1,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2592","6107","Swan",76.9,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2593","6108","Canning",26,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2594","6108","Hasluck",74,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2595","6109","Hasluck",100,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2596","6110","Canning",18.7,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2597","6110","Hasluck",81.3,305,"WA",28749,"Ken","WYATT","Liberal","LP"
"2598","6111","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2599","6112","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2600","6121","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2601","6122","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2602","6123","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2603","6124","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2604","6125","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2605","6126","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2606","6147","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2607","6148","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2608","6149","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2609","6150","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2610","6151","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2611","6152","Swan",100,247,"WA",28766,"Steve","IRONS","Liberal","LP"
"2612","6153","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2613","6154","Tangney",100,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2614","6155","Canning",42.4,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2615","6155","Tangney",57.6,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2616","6156","Fremantle",29,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2617","6156","Tangney",71,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2618","6157","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2619","6158","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2620","6159","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2621","6160","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2622","6161","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2623","6162","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2624","6163","Fremantle",93,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2625","6163","Tangney",7,248,"WA",28771,"Ben","MORTON","Liberal","LP"
"2626","6164","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2627","6165","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2628","6166","Fremantle",100,240,"WA",28752,"Josh","WILSON","Australian Labor Party","ALP"
"2629","6167","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2630","6168","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2631","6169","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2632","6170","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2633","6171","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2634","6172","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2635","6173","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2636","6174","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2637","6175","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2638","6176","Brand",100,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2639","6207","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2640","6208","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2641","6210","Brand",58,235,"WA",29103,"Madeleine","KING","Australian Labor Party","ALP"
"2642","6210","Canning",42,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2643","6213","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2644","6214","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2645","6215","Canning",100,236,"WA",29036,"Andrew","HASTIE","Liberal","LP"
"2646","6218","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2647","6220","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2648","6221","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2649","6223","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2650","6224","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2651","6225","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2652","6226","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2653","6227","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2654","6228","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2655","6229","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2656","6230","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2657","6232","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2658","6233","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2659","6236","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2660","6237","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2661","6239","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2662","6240","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2663","6243","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2664","6244","O'Connor",100,243,"WA",28941,"Rick","WILSON","Liberal","LP"
"2665","6251","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2666","6252","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2667","6253","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2668","6254","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2669","6255","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2670","6256","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2671","6258","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2672","6260","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2673","6262","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2674","6271","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2675","6275","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2676","6280","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2677","6281","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2678","6282","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2679","6284","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2680","6285","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2681","6286","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2682","6288","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2683","6290","Forrest",100,239,"WA",28560,"Nola","MARINO","Liberal","LP"
"2684","6302","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2685","6304","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2686","6306","O'Connor",11.6,243,"WA",28941,"Rick","WILSON","Liberal","LP"
"2687","6306","Pearce",88.4,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2688","6308","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2689","6309","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2690","6311","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2691","6312","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2692","6313","Pearce",100,244,"WA",28700,"Christian","PORTER","Liberal","LP"
"2693","6315","O'Connor",100,243,"WA",28941,"Rick","WILSON","Liberal","LP"
"2694","6316","O'Connor",100,243,"WA",28941,"Rick","WILSON","Liberal","LP"
